content,rating,sistem,layanan,transaksi,pendaftaran subsidi,kebermanfaatan
"pembayaran mudah dengan link, tolong ditambahkan metode yang lainnya",5,0,0,1,0,0
Pas tau pertamina ada aplikasinya tuh langsung pake sih. Soalnya suka lupa bawa dompet. Jadi sewaktu waktu lupa kan bisa pake digital payment. Pokoknya ini sih wajib bgt buat kita2 yg suka lupa bawa uang cash,5,0,0,1,0,0
"sudah pakai ini sejak beberapa tahun lalu, karena pingin dpt poin dan tahun tahun sebelumnya itu ada undian umroh untuk pembelian menggunakan aplikasai my pertamina, jadi so far so good, karena dari dulu juga pakainya link aja jd nyambung aja.",5,0,0,1,0,0
"Aplikasinya bermanfaat sekali, sangat membantu dan memudahkan pengguna. Selain itu, fitur-fitur yang ada juga menarik banget.",5,1,0,0,0,1
Jujurly ngebantu banget ada aplikasi My Pertamina ini. Karna gak semua pom ada mesin edc atau atm. Dan kadang juga suka gak bawa uang cash. Nah dengan adanya aplikasi ini sungguh-sungguh sangat ngebantu 😍,5,0,0,0,0,1
"Aplikasi nya rekomend bgt nih buat aku yg sering pergi"" soalnya bisa melacak SPBU terdekat jadi ga keblabasan lagi deh kalo nyari SPBU,, buruan yg blm download segeraa yaa👍",5,1,0,0,0,0
daftar mudah tidak sulit mantap bisa dpt bbm subsidi,5,0,0,0,1,0
Aplikasinya bermanfaat banget bisa kasih tau outlet terdekat dan banyak event jugaa. Sukses terus ya buat pertamina,5,0,0,0,0,1
"Aplikasi My pertamina tambah keren aja nyesel banget deh baru tau sekarang, mempermudah dan bermanfaat banget aplikasi kayak gini. Top banget buat yang tinggal di pedalaman",5,1,0,0,0,1
"Mantap jiwa aplikasinya sangat membantu memudahkan masyarakat untuk pembayaran bukan hanya cash melainkan bisa dengan transaksi. Ada banyak keuntungannya juga, bisa tukar point dengan beragam macam hadiah Thanks MyPertamina mantap bintang 5👍",5,0,0,1,0,1
"Memudahkan transaksi tanpa harus menggunakan uang cash, sayangnya terkadang karyawan di SPBU yg sudah terdaftar karna rame pengunjung males melayani transaksi menggunakan my Pertamina disebabkan prosesnya yang terlalu lama.. Tapi saya suka bgt dengan metode ini... Semoga kedepannya bisa lebih simple lagi..",5,0,0,1,0,0
masih banyak bug tolong diperbaiki segera agar myper jadi lebih baik lagi,5,-1,0,0,0,0
"Mohon maaf teman-teman, menurut saya aplikasi ini bagus, seharusnya lebih proposional dalam menghakimi, sepertinya rating buruk yg disematkan mayoritas karena kebijakan di tubuh perusahaan, buka karena aplikasinya, tolong dibedakan. Salute untuk pertamina yang berani jujur, jika benar ada issue buzzer untuk tingkatkan rating, akui saja, jika tidak adapun tetap sampaikan apa adanya, mungkin itu lebih baik.",5,1,0,0,0,0
"aplikasi ini keren banget, aplikasi buatan anak bangsa nih, memudahkan kita dalam melakukan transaksi pembayaran🤗. kalian tinggal dowload aplikasinya di playstore, lalu registrasi. Dan kalau sudah selesai kita dapat langsung menggunakannya. Trimakasih my pertamina🤗.",5,1,0,1,0,1
Aplikasi ini sangat membantu dan meringankan kita dalam pembelian bensin kendaraan kita mempermudah seperti scan qr bisa cek pengeluaran bulanan buat bensin dan bisa tambahin e wallet semoga makin berkembang pertamina,5,0,0,1,0,1
"Aku tau nih,,yg kasih bintang 1 itu yg tidak setuju adanya apk ini..maka nya kalian sengaja report satu bintang,biar apk nya ditolak oleh playstore....wong deso,rang gampang banget cara daftarnya,gk ribet,gw kuota dikit bisa lancar daftarnya...apk josss",5,0,0,0,1,0
"daftar gampang mudah, sedang menunggu kabar dari pertaminanya",5,0,0,0,1,0
Aplikasi yg dipakai konsumen sma seller bedakah? Masa saya kasih barcode ke pom kata orang pomnya bilang data kendaraan saya blm lengkap. Kalo ga lengkap ga mungkin saya bisa dapet barcode. Waktu awal daftarin kendaraan aja sulitnya minta ampun! Sudah pasti kalo saya isi data blm lengkap saat pendaftaran ga akan mungkin bisa dapet barcode! Yang aneh POM nya apa aplikasinya ga sinkron antara konsumen dan seller??? Sekelas pertamina beli aplikasi bapuk bgt anjir malu2in!!,5,1,0,0,-1,0
"Kayanya bagus si, mempermudah, tetapi belum coba. Ditambah lagi dong spbu nya, biar semua support menggunakan MyPertamina, khususnya di Tangerang, Banten",5,0,0,0,0,1
"Pendaftaran sangat lancar, aplikasi responsif. Maju terus Pertamina 🥰🥰🥰",5,1,0,0,1,0
Ya bagus sekali aplikasi my pertamina. Bisa dapat poin kupon undian. Semoga dapat hadiahnya. Saya Pelanggan setia pemakai Pertamax Turbo.,5,1,0,1,0,0
Bahan bakar subsidi wajib pake mypertamina,5,0,0,0,0,0
Aplikasi yg memudahkan transaksi krn tdk perlu bawa uang fisik cukup top up ke aplikasinya saja bisa langsung bayar lewat scan QR . jadi tdk perlu khawatir dompet ketinggalan 🤗,5,0,0,1,0,0
Kenapa gak bisa update versi baru ya. Sudah berkali-kali copot pasang aplikasinya padahal sama aja.,5,-1,0,0,0,0
"Apknya jd solusi kemudahan dalm pembelian bahan bakar, akhir2 ini rada lemot sih, mungkin krn banyak yg coba2 ikut instal apk ini, boleh dong tambahkan pembayaran dg dompet digital",5,0,0,1,0,0
Nemu akun digital yang sangat bermanfaat apa lagi di musim pandemi sekarang. Yukk buruan ikut coba karna sangat memudahkan dalam bertransaksi.,5,0,0,1,0,1
"Wahh hebat aplikasi nya mudah banget dipakai dan sangat membantu sekali,suka banget ada kemudahan gini jadi ga perlu repot repot lama ngitung uang buat bayar di pertamina nanti terimakasih pertamina",5,0,0,1,0,1
"Keren banget aplikasi nya, banyak fitur unggulan yang buat makin menyenangkan. Download deh. Manfaat banget buat sehari-hari.",5,1,0,0,0,1
"Sangat membantu sekali,mudah digunakan,apalagi disaat melakukan pembayaran 🙏🏻 terimakasih Mypertamina sudah banyak membantu 🙏🏻",5,0,0,1,0,1
"Suka banget sama aplikasi ini pembayaran jadi mudah menggunakan aplikasi my pertamina ga perlu repot lagi bawa uang cash dan ngitung ditempat jadi aman,mudah dan menyenangkan",5,0,0,1,0,0
Harga naik hendaknya dibarengipula dengan pelayanan yg lebih baik CEPAT TEPAT di SPBU. Jgn sampai ngantri lama nunggu giliran pengisian pembelian terutama bagi kendaraan roda dua. Terimakasih.,5,0,1,0,0,0
dari kemarin sampai sekarang ga bisa upload pakai 2 hp.. dijam sibuk non sibuk juga ttp tidak bisA. maaf tidak ada koneksi notifnya,5,-1,0,0,0,0
"Mantap, kmrn laporan bug saldo langsung di fixed, pelayanannya bagus langsung sat set, tapi saat mau melakukan pembayaran pakai mypertamina kadang ada spbu yang ga bisa, sad bgt",5,0,1,0,0,0
"Sudah terdaftar, dan data sdh lengkap, tp sampai dgn 14 hari belum ada email, dan tdk bisa claim untuk mendapatkan kode QR",5,0,-1,0,1,0
Sukses selalu My Pertamina.. semoga kedepannya makin lebih baik lagi dan makin sering adain acara Pertashow nya.. Dan satu lagi makin banyak hadiah hadiahnya.. Aamiin 🤲🏻,5,0,0,0,0,0
Bermanfaat dan bagus semoga terus berkembang dan lebih baik lagi. Aplikasi juga membatu bnget ada reward lainnya juga👍,5,0,0,0,0,1
"Aplikasinya ngelink ke link aja. Interface mudah, aplikasi lancar. Good.",5,1,0,0,0,0
"Menurut ku sendiri aplikasi my pertamina berguna banget buat beli bbm ditengah masa pandemi ini, terus aku bisa dapetin Poin yang bisa ditukar sama rewards. Semoga ditempat lain bisa menggunakan aplikasi My pertamina biar ga khawatir sama bbm lagi.",5,0,0,1,0,1
"aplikasii nyaa bagusss sekaliii, sangatt membantuu dan memudahkan untuk pembelian bensinn, mudah digunakan, fitur lengkapp, udah ada peningkatan kecepatan dari scan qr sampe struk bisa keluarr, sangattt membantuuuu 🥰🥰🥰",5,1,0,1,0,1
"Paling suka sama cara kerja nya yang mudah dalam memberikan layanan alternatif kepada pelanggan, dengan menggunakan payment digital dizaman digital ini, ditambah fitur yang keren untuk mengikuti peradaban zaman skrng",5,1,0,1,0,0
kenapa saya daftar subsidi selalu gagal ya? Mohon pertamina jawab,5,0,0,0,-1,0
Aplikasi bagus dan mantap. Kalau boleh Pertamina punya CCTV husus plat nomor jadi tidak perlu pelanggan bawah HP karena plat nomor pemilik ber supsidi akan muncul kalau sudah daftar,5,1,0,0,0,0
"Aplikasi bagus, cuman kok gak ada respon Pertamina ya, masalah verivikasi Nya",5,1,-1,0,0,0
"Kok setiap mau buka, ada peringatan versi terbaru 1.0.7.4, tp di play store gak ada update nya. Gimana ya?",5,-1,0,0,0,0
Membuat pembayaran simpel tanpa harus pegang uang tunai,5,0,0,1,0,0
Bagus aplikasi ini sangat membantu saya dalam bertransaksi di saat pandemi covid seperti saat ini .... semoga lancar terus aplikasi ini tanpa masalah 😁😁😁,5,1,0,1,0,1
update selalu gagal mohon di fix,5,-1,0,0,0,0
"Aplikasi ini sangat membantu untuk pembelian bensin,interface nya user friendly ,sudah ada peningkatan kecepatan pembayaran dari scan QR sampai struk bisa keluar",5,1,0,1,0,1
Aplikasinya bagus banget. Bisa dapet banyak poin lagi kalo kita rajin isi BBM dan potongan harga tentunya. Thank you my pertamina 😍😍,5,1,0,1,0,0
"Aplikasinya bagus simple, mudah digunakan dan cukup informatif, mungkin hanya perlu ditambahkan lebih banyak utk metode pembayarannya agar lebih fleksibel dan memudahkan konsumen..",5,1,0,0,0,1
saya daftar selalu gagal tidak bisa upload stnk,5,0,0,0,-1,0
koneksi gagal terus ni appnya,5,-1,0,0,0,0
tidak membantu sama sekali,5,0,0,0,0,-1
"Apk my Pertamina ini jd membantu konsumen nya biar lebih efisien dan jd tau juga outlet* yang buka dan udah ada beberapa yang bisa pake ini ,dapet poin juga wih mantep banget",5,0,0,1,0,1
"Sangat berguna, fitur2 di sini bagus mempermudah saya. Oh iyaa, satu lagi ini juga sangat praktis dan efisien. Emang bener2 menarik, dan canggih banget 👍🏻",5,1,0,0,0,1
pendaftaraan subsidi juga mudah dan gampang semoga cepat dapat barkod nya,5,0,0,0,1,0
"Aplikasi ini sangat membantu sekali untuk kita semua apalagi untuk aku yg jarang pegang uang cash jadi ga perlu tarik uang dulu jadi transaksi lebih mudah, aplikasi Pertamina ini benar² membantu sekali untuk pengisian bensin, mantapppppppp",5,0,0,1,0,1
"Memudahkan untuk mencari info spbu terdekat apalagi kalau sedang di luar kota dan banyak rewards juga, tingkatkan terus pertamina",5,0,0,0,0,1
"Pertamina ok, tambah sukses",5,0,0,0,0,0
"aplikasinya bagus, saran agar ditambahin e-money nya lagi",5,1,0,0,0,0
Sangat membantu,5,0,0,0,0,1
"Notif kupon belum aktif profil belum lengkap padahal sudah kami lengkapi, semoga bisa lebih baik dan bener2 memberi berkah. Aamiin dan setelah mendapat arahan dari admin Alhamdulillah sudah bisa... Terimakasih atas layanannya sukses buat pertamina salam berkah..",5,0,1,0,0,0
"Untuk kinerja dari apk mypertamina ini sebenarnya sudah baik, apk nya gak mudah nge-lag dan didukung lagi bisa bayar bensin gak langsung dari apk nya jadi solusi buat yang gak sempat mampir ATM.",5,1,0,1,0,0
"Baru mau daftar saat pengiriman kode otp eror, mau coba ulang daftar katanya sudah terdaftar, saya coba login kagak bisa, tolong dibenahi lagi",5,-1,0,0,0,0
"Aps MyPertamina mantap jiwa sekali, yang dibuat oleh kreatifitas anak bangsa. Membantu gue sebagai pemakai dengan fitur digital paymentnya, jelas anti ribet kalo bawa uang cash segala. Pokoknya, keren banget.",5,1,0,1,0,0
lebih efisien dan top up nya juga mudah.. terimakasih.,5,0,0,0,0,1
"semangat developer, saya juga seorang developer pasti sangat sulit ya mengembangkan aplikasi, untuk ui sudah bagus, hanya saja tinggal di metode pembayaran harus lebih beragam lagi ya kak",5,1,0,0,0,0
Saya setuju apa bila pembelian bbm tertentu sangat mendukungnya agar subsidi tepat sasaran bbmnya yang sangat membutuhkan tetapi mudahkan Aplikasi bbmnya.,5,0,0,0,0,1
"Aplikasi sangat membantu, tapi SPBU di NTT khususnya kupang. Masih banyak yang belum bisa bayar pakai aplikasi",5,0,0,-1,0,1
fiturnya bagus serba digital dan memudahkan pembayaran,5,1,0,1,0,0
"Sudah ada aplikasinya keren, semua yang offline pun sekarang sudah ada di digital atau online, semoga aplikasinya cepat berkembang",5,1,0,0,0,0
"buat pertamina, saya dukung program nya.. maju terus, memang mengubah kebiasaaan itu susah.. tpi nanti lama2 klo udah terbiasa juga bisa diterima",5,0,0,0,0,0
"Aplikasinya bagus fiturnya keren dan ngebantu banget, pembayaran jadi simple karena sistemnya digital, semoga kedepannya makin banyak fitur keren dari aplikasi ini",5,1,0,1,0,1
"Jangan pantang menyerah Pertamina, meskipun banyak kekurangan dan banyak yg menghujat tetap fokus dan selalu mengevaluasi diri. Saya yakin jika visi dan misi ini kuat maka pasti akan melahirkan aplikasi yang sangat bermanfaat. Maju terus pantang mundur, merdeka.",5,0,0,0,0,1
"Aku udah pakai aplikasi ini lama banget, seriusan membantu banget. Apalagi untuk pembayaran digital beneran semudah itu, ga perlu repot-repot nyari uang tunai lagi. Good job Pertamina",5,0,0,1,0,1
"Maju terus,Joss banget app nya.selain banyak promo jg bisa dapar bonusan dr penukaran poin2 yg kita dapat dr pembelian BBM via my pertamina.untuk app nya sendiri sih ok baik pagi siang maupun malam soalnya pas ke Jogja otw balik isi Pertamax lancar jaya.memang sih kendala jaringan operator selular jgn diharap karena sering kabur tp untuk app nya sendiri ok kok.",5,0,0,1,0,0
"Hallo aplikasi mypertamina ini sangat membantu Apalagi buat kalian yg nggak suka bawa uang cash bayar jadi mudah, ayo download jangan ragu-ragu @dwimelinia04",5,0,0,1,0,1
jaringan jelek jadi tidak bisa login deh,5,-1,0,0,0,0
"Bagus, Diera modern ini memang banyak sekali yang serba digital tapi aku ganyangka Pertamina juga ada aplikasinya yang bisa memudahkan pembayaran. My Pertamina keren👍",5,0,0,1,0,0
top up mudah jadi gampang transaksi bbm kalo yg lupa bawa cash,5,0,0,1,0,0
Kembangkan terus biar lebih bermanfaat dan bisa untuk digunakan bermacam produk online yg di butuhkan jaman sekarang dan nanti nya,5,0,0,0,0,1
Ok sip slalu bisa membantu org,5,0,0,0,0,1
Tolong ya pak..utk log in yg di website jgn di buat ribet deh hrs msukan kode verifikasi lgi lwat email..itunkan jdi makn bnyk wktu..balikin k awal lagi deh biar lbh enak log in msuknya,5,-1,0,0,0,0
"Semoga dengan adanya apk ini BBM subsidi lebih tepat sasaran dan Bumn tidak merugi lagi,, segala sesuatu yang baik dimulai dari hal kecil, memang banyak pro kontra nya tapi percayalah pemerintah lagi berusaha memberikan yang terbaik utk kita",5,0,0,0,0,1
Mohon maaf saya mau tanya hp android OS11 lah itu kan udah di update bug nya lah ini saya udah top up tapi kok belom masuk apakah masik ngeBug tolong direspon,5,-1,0,0,0,0
makin bagus aplikasinya tampilan juga simpel dan menarik,5,1,0,0,0,0
"banyak bug dan eror, buat team pertamina semangat perbaiki aplikasi ini supaya lebih baik lagi nantinya.",5,-1,0,0,0,0
"update lancar, tidak ada gangguan",5,1,0,0,0,0
Ini sih gagasan baru dan modern banget . Jadi memudahkan tranksasi cashless gitu. Ga harus kemana2 ngantongin duit kan. Mudah juga bagus sih keren,5,0,0,1,0,0
"Sangat membantu sekali dan praktis, namun disayangkan banyak masih SPBU yang tidak melayani Aplikasi Myperyamina, padaha spanduk nya terpampang disana.",5,0,-1,0,0,1
daftarnya juga mudah si gampang banget ,5,0,0,0,1,0
sangat membantu sekali,5,0,0,0,0,1
"Sudah lama nongkrong di HP neh aps, hanya saja tidak pernah dipakai. Tidak semua SPBU menyediakan, sekalinya ada tidak dilayani.",5,0,-1,0,0,0
login cepat tergantung koneksi juga sih,5,1,0,0,0,0
"Sangat membantu sekali untuk saya beli beli bensin tanpa perlu bawa dompet kemana mana, aplikasi nya sangat mudah digunakan dan ringan kuota, mantep deh jadi ga penuh penuhin memori handphone",5,0,0,1,0,1
Dari segi aplikasi sudah bagus. Tolong dong yang AFK di band saja. Biar ga jadi beban. Tolong di band edora. Takut kalo lagi isi bensin edora nongol . Edora Hero op soalnya,5,1,0,0,0,0
Aplikasi yang sangat bagus dan mudah cepat tepat saya sangat suka tanks my pertamina.,5,1,0,0,0,1
"Aplikasi nya udah bagus,cukup simple fitur juga okla",5,1,0,0,0,0
pelayanan bagus serba digital lebih enak gak ribet dan tinggal scan aja bayar nya.. sukses lancar selalau #MYPERTAMINA,5,0,1,1,0,0
"Semoga aplikasinya boleh terhubung Ke Brimo atau Bnilink supaya mempermudah transaksi jangan hanya Linkaja. Buat yg menghujat tolong pahami ini untuk kemajuan bersama, tapi bagi orang2 di kampung mohon di maklumi untuk pembayaran manual saja",5,0,0,1,0,0
"Setelah mendownload aplikasi MyPertamina ini sangat memudahkan aku dalam mengisi bensin. Aku yang sering pergi keluar kota jadi sangat terbantu karena nggak kawatir lagi kehabisan bensin, dengan Aplikasi MyPertamina ini memudahkan aku mencari SPBU terdekat dan juga transaksinya bisa menggunakan aplikasi digital seperti LinkAja, ngebantu banget kalau di dompet gak ada uang. Thebest Bintang 5 deh buat MyPertamina",5,0,0,1,0,1
tidak bisa upload stnk cemana mau daftar begini?,5,0,0,0,-1,0
daftarnya cukup mudah ternyata smoga cepat terverif,5,0,0,0,1,0
"Persiapan aplikasi harus lebih di perhatikan, sebelum di terapkan kepada masyarakat luas, saya mengalami masalah bahkan pada saat proses verifikasi pendaftaran. Semoga masalah ini bisa di perbaiki secepatnya. Terimakasih.",5,0,0,0,-1,0
Thnks mypertamina. Efek dari apk ini sangat positif buat saya. Memudahkan saya utk transaksi pembelian BBM. Dan 1 lagi yg paling penting.. Gak ada lagi uang kembalian yg sobek² saya terima dri petugas pengisian BBM.,5,0,0,1,0,0
Sekarang my pertamina sudah lebih mudah utk transaksi pembayaran tinggal scan di aplikasi my pertamina. Saya sebagai pengemudi ojol sangat terbantu sekali dengan program cash back 30% utk pengemudi ojek online seperti saya. Sehingga pengeluaran untuk membeli bahan bakar mejadi lebih murah. Sekali lagi saya sangat berterima kasih kepada pertamina atas kepeduliannya kpd orang2 seperti kami. Tapi sayangnya byk pom yg tidak mau menerima transaksi pembayaran dng aplikasi dng alasan alatnya rusak.,5,0,0,1,0,1
versi yang baru kok setelah foto bbk tidak bisa terhubung ke server .trus struk bbmnya tidak bisa dapat poin,5,-1,0,-1,0,0
Membantu,5,0,0,0,0,1
